timestamp,switch_id,src_ip,dst_ip,src_ip_int,dst_ip_int,protocol,packet_count,byte_count,duration_sec,duration_nsec,packet_rate,byte_rate,label
1776189468,1,10.0.0.3,10.0.0.6,167772163,167772166,0,296748,16024392,35,254000000,8417.427809610257,0,1
1776189468,1,10.0.0.4,10.0.0.6,167772164,167772166,0,256923,13873842,32,354000000,7940.996476478952,0,1
1776189468,1,10.0.0.5,10.0.0.6,167772165,167772166,0,192503,10395162,24,216000000,7949.413610835811,0,1
1776189470,1,10.0.0.1,10.0.0.6,167772161,167772166,0,502492,27134568,43,844000000,11460.906851564638,0,1
1776189470,1,10.0.0.3,10.0.0.6,167772163,167772166,0,312364,16867656,37,263000000,8382.685237366826,0,1
1776189470,1,10.0.0.4,10.0.0.6,167772164,167772166,0,272378,14708412,34,363000000,7926.490702208771,0,1
1776189470,1,10.0.0.5,10.0.0.6,167772165,167772166,0,206340,11142360,26,225000000,7868.064823641563,0,1
1776189472,1,10.0.0.1,10.0.0.6,167772161,167772166,0,518835,28017090,45,846000000,11316.908781573093,0,1
1776189472,1,10.0.0.2,10.0.0.6,167772162,167772166,0,364895,19704330,41,740000000,8742.093914710109,0,1
1776189746,1,10.0.0.1,10.0.0.2,167772161,167772162,0,1,98,4,13000000,0.24919013207077,0,0
1776189746,1,10.0.0.1,10.0.0.3,167772161,167772163,0,1,98,4,4000000,0.2497502497502498,0,0
1776189746,1,10.0.0.1,10.0.0.4,167772161,167772164,0,1,98,3,996000000,0.2502502502502503,0,0
1776189746,1,10.0.0.1,10.0.0.5,167772161,167772165,0,1,98,3,988000000,0.25075225677031093,0,0
1776189746,1,10.0.0.1,10.0.0.6,167772161,167772166,0,1,98,3,979000000,0.25131942699170645,0,0
1776189746,1,10.0.0.2,10.0.0.3,167772162,167772163,0,1,98,3,964000000,0.2522704339051463,0,0
1776189746,1,10.0.0.2,10.0.0.4,167772162,167772164,0,1,98,3,955000000,0.2528445006321112,0,0
1776189746,1,10.0.0.2,10.0.0.5,167772162,167772165,0,1,98,3,946000000,0.25342118601115055,0,0
1776189746,1,10.0.0.2,10.0.0.6,167772162,167772166,0,1,98,3,938000000,0.2539360081259523,0,0
1776189746,1,10.0.0.3,10.0.0.4,167772163,167772164,0,1,98,3,921000000,0.2550369803621525,0,0
1776189746,1,10.0.0.3,10.0.0.5,167772163,167772165,0,1,98,3,912000000,0.2556237218813906,0,0
1776189746,1,10.0.0.3,10.0.0.6,167772163,167772166,0,1,98,3,903000000,0.25621316935690497,0,0
1776189746,1,10.0.0.4,10.0.0.5,167772164,167772165,0,1,98,3,881000000,0.2576655501159495,0,0
1776189746,1,10.0.0.4,10.0.0.6,167772164,167772166,0,1,98,3,873000000,0.2581977794990963,0,0
1776189746,1,10.0.0.5,10.0.0.6,167772165,167772166,0,1,98,3,852000000,0.25960539979231567,0,0
1776189751,1,10.0.0.1,10.0.0.2,167772161,167772162,0,1,98,9,16000000,0.11091393078970718,0,0
1776189751,1,10.0.0.1,10.0.0.3,167772161,167772163,0,1,98,9,7000000,0.11102475852115022,0,0
1776189751,1,10.0.0.1,10.0.0.4,167772161,167772164,0,1,98,8,999000000,0.11112345816201799,0,0
1776189751,1,10.0.0.1,10.0.0.5,167772161,167772165,0,1,98,8,991000000,0.11122233344455568,0,0
1776189751,1,10.0.0.1,10.0.0.6,167772161,167772166,0,1,98,8,982000000,0.11133377866844801,0,0
1776189751,1,10.0.0.2,10.0.0.3,167772162,167772163,0,1,98,8,967000000,0.11152001784320285,0,0
1776189751,1,10.0.0.2,10.0.0.4,167772162,167772164,0,1,98,8,958000000,0.11163206072784103,0,0
1776189751,1,10.0.0.2,10.0.0.5,167772162,167772165,0,1,98,8,949000000,0.11174432897530451,0,0
1776189751,1,10.0.0.2,10.0.0.6,167772162,167772166,0,1,98,8,941000000,0.11184431271669834,0,0
1776189751,1,10.0.0.3,10.0.0.4,167772163,167772164,0,1,98,8,924000000,0.11205737337516809,0,0
1776189751,1,10.0.0.3,10.0.0.5,167772163,167772165,0,1,98,8,915000000,0.11217049915872127,0,0
1776189751,1,10.0.0.3,10.0.0.6,167772163,167772166,0,1,98,8,906000000,0.11228385358185493,0,0
1776189751,1,10.0.0.4,10.0.0.5,167772164,167772165,0,1,98,8,884000000,0.11256190904997748,0,0
1776189751,1,10.0.0.4,10.0.0.6,167772164,167772166,0,1,98,8,876000000,0.11266336187471834,0,0
1776189751,1,10.0.0.5,10.0.0.6,167772165,167772166,0,1,98,8,855000000,0.1129305477131564,0,0
